period,respondent,respondent-name,fueltype,type-name,value,value-units
2022-10-22T19,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,8047,megawatthours
2022-10-22T20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7665,megawatthours
2022-10-22T21,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7191,megawatthours
2022-10-22T22,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,6021,megawatthours
2022-10-22T23,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,4355,megawatthours
2022-10-23T00,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1003,megawatthours
2022-10-23T01,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5,megawatthours
2022-10-23T02,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T03,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T04,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T05,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T06,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T07,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T08,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T09,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T10,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T11,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T12,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-23T13,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,29,megawatthours
2022-10-23T14,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1238,megawatthours
2022-10-23T15,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3814,megawatthours
2022-10-23T16,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3986,megawatthours
2022-10-23T17,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3597,megawatthours
2022-10-23T18,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3839,megawatthours
2022-10-23T19,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3876,megawatthours
2022-10-23T20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3843,megawatthours
2022-10-23T21,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3703,megawatthours
2022-10-23T22,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3372,megawatthours
2022-10-23T23,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,2150,megawatthours
2022-10-24T00,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,501,megawatthours
2022-10-24T01,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3,megawatthours
2022-10-24T02,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T03,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T04,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T05,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T06,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T07,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T08,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T09,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T10,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T11,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T12,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-24T13,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,8,megawatthours
2022-10-24T14,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,854,megawatthours
2022-10-24T15,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3382,megawatthours
2022-10-24T16,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5200,megawatthours
2022-10-24T17,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5804,megawatthours
2022-10-24T18,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5952,megawatthours
2022-10-24T19,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5068,megawatthours
2022-10-24T20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,4863,megawatthours
2022-10-24T21,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,4996,megawatthours
2022-10-24T22,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3503,megawatthours
2022-10-24T23,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,2970,megawatthours
2022-10-25T00,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1032,megawatthours
2022-10-25T01,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,44,megawatthours
2022-10-25T02,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T03,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T04,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T05,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T06,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T07,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T08,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T09,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T10,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T11,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T12,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-25T13,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,23,megawatthours
2022-10-25T14,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,2127,megawatthours
2022-10-25T15,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7752,megawatthours
2022-10-25T16,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,9488,megawatthours
2022-10-25T17,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,9720,megawatthours
2022-10-25T18,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,9639,megawatthours
2022-10-25T19,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,9567,megawatthours
2022-10-25T20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,9697,megawatthours
2022-10-25T21,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,9878,megawatthours
2022-10-25T22,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,9737,megawatthours
2022-10-25T23,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7424,megawatthours
2022-10-26T00,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1765,megawatthours
2022-10-26T01,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,34,megawatthours
2022-10-26T02,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,31,megawatthours
2022-10-26T03,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,8,megawatthours
2022-10-26T04,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-26T05,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-26T06,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-26T07,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-26T08,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-26T09,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-26T10,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-26T11,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-26T12,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-26T13,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,35,megawatthours
2022-10-26T14,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,2504,megawatthours
2022-10-26T15,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,8169,megawatthours
2022-10-26T16,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,9585,megawatthours
2022-10-26T17,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,8947,megawatthours
2022-10-26T18,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7723,megawatthours
2022-10-26T19,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,8163,megawatthours
2022-10-26T20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,8369,megawatthours
2022-10-26T21,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,8632,megawatthours
2022-10-26T22,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,8153,megawatthours
2022-10-26T23,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,6340,megawatthours
2022-10-27T00,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1669,megawatthours
2022-10-27T01,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,135,megawatthours
2022-10-27T02,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T03,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T04,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T05,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T06,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T07,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T08,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T09,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T10,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T11,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T12,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-27T13,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,30,megawatthours
2022-10-27T14,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1661,megawatthours
2022-10-27T15,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,4780,megawatthours
2022-10-27T16,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5353,megawatthours
2022-10-27T17,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5179,megawatthours
2022-10-27T18,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5276,megawatthours
2022-10-27T19,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5250,megawatthours
2022-10-27T20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5651,megawatthours
2022-10-27T21,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5708,megawatthours
2022-10-27T22,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5392,megawatthours
2022-10-27T23,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,4099,megawatthours
2022-10-28T00,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1071,megawatthours
2022-10-28T01,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,4,megawatthours
2022-10-28T02,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-28T03,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-28T04,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1,megawatthours
2022-10-28T05,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1,megawatthours
2022-10-28T06,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1,megawatthours
2022-10-28T07,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-28T08,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1,megawatthours
2022-10-28T09,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1,megawatthours
2022-10-28T10,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-28T11,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-28T12,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1,megawatthours
2022-10-28T13,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,2,megawatthours
2022-10-28T14,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,456,megawatthours
2022-10-28T15,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,2757,megawatthours
2022-10-28T16,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3813,megawatthours
2022-10-28T17,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3278,megawatthours
2022-10-28T18,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3604,megawatthours
2022-10-28T19,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3501,megawatthours
2022-10-28T20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3973,megawatthours
2022-10-28T21,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3826,megawatthours
2022-10-28T22,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,3023,megawatthours
2022-10-28T23,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,2357,megawatthours
2022-10-29T00,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,624,megawatthours
2022-10-29T01,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1,megawatthours
2022-10-29T02,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T03,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T04,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T05,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T06,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T07,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T08,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T09,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T10,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T11,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T12,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-29T13,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,16,megawatthours
2022-10-29T14,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1391,megawatthours
2022-10-29T15,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,4828,megawatthours
2022-10-29T16,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,6709,megawatthours
2022-10-29T17,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7268,megawatthours
2022-10-29T18,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7756,megawatthours
2022-10-29T19,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7680,megawatthours
2022-10-29T20,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7446,megawatthours
2022-10-29T21,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7440,megawatthours
2022-10-29T22,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,7250,megawatthours
2022-10-29T23,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,5514,megawatthours
2022-10-30T00,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1225,megawatthours
2022-10-30T01,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,1,megawatthours
2022-10-30T02,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-30T03,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-30T04,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-30T05,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,0,megawatthours
2022-10-16T00,FLA,Florida,SUN,Solar,51,megawatthours
2022-10-16T01,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T02,FLA,Florida,SUN,Solar,-1,megawatthours
2022-10-16T03,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T04,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T05,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T06,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T07,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T08,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T09,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T10,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T11,FLA,Florida,SUN,Solar,0,megawatthours
2022-10-16T12,FLA,Florida,SUN,Solar,44,megawatthours
2022-10-16T13,FLA,Florida,SUN,Solar,1202,megawatthours
2022-10-16T14,FLA,Florida,SUN,Solar,3040,megawatthours
2022-10-16T15,FLA,Florida,SUN,Solar,3950,megawatthours
2022-10-16T16,FLA,Florida,SUN,Solar,4459,megawatthours
2022-10-16T17,FLA,Florida,SUN,Solar,4703,megawatthours
2022-10-16T18,FLA,Florida,SUN,Solar,4715,megawatthours
2022-10-16T19,FLA,Florida,SUN,Solar,4717,megawatthours
2022-10-16T20,FLA,Florida,SUN,Solar,4379,megawatthours
2022-10-16T21,FLA,Florida,SUN,Solar,3602,megawatthours
2022-10-16T22,FLA,Florida,SUN,Solar,2209,megawatthours
2022-10-16T23,FLA,Florida,SUN,Solar,514,megawatthours
2022-10-17T00,FLA,Florida,SUN,Solar,120,megawatthours
2022-10-17T01,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-17T02,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-17T03,FLA,Florida,SUN,Solar,11003,megawatthours
2022-10-17T04,FLA,Florida,SUN,Solar,11263,megawatthours
2022-10-17T05,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-17T06,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-17T07,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-17T08,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-17T09,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-17T10,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-17T11,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-17T12,FLA,Florida,SUN,Solar,107,megawatthours
2022-10-17T13,FLA,Florida,SUN,Solar,824,megawatthours
2022-10-17T14,FLA,Florida,SUN,Solar,2269,megawatthours
2022-10-17T15,FLA,Florida,SUN,Solar,3234,megawatthours
2022-10-17T16,FLA,Florida,SUN,Solar,3529,megawatthours
2022-10-17T17,FLA,Florida,SUN,Solar,3346,megawatthours
2022-10-17T18,FLA,Florida,SUN,Solar,3159,megawatthours
2022-10-17T19,FLA,Florida,SUN,Solar,3133,megawatthours
2022-10-17T20,FLA,Florida,SUN,Solar,3103,megawatthours
2022-10-17T21,FLA,Florida,SUN,Solar,2319,megawatthours
2022-10-17T22,FLA,Florida,SUN,Solar,1430,megawatthours
2022-10-17T23,FLA,Florida,SUN,Solar,375,megawatthours
2022-10-18T00,FLA,Florida,SUN,Solar,124,megawatthours
2022-10-18T01,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-18T02,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-18T03,FLA,Florida,SUN,Solar,74,megawatthours
2022-10-18T04,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-18T05,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-18T06,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-18T07,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-18T08,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-18T09,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-18T10,FLA,Florida,SUN,Solar,75,megawatthours
2022-10-18T11,FLA,Florida,SUN,Solar,75,megawatthours
