period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,gross-generation,generation-units,gross-generation-units
2017-12-01,59944,"Conetoe II Solar, LLC",SUN,Solar,NC,North Carolina,ALL,9487.34,9496.22,megawatthours,megawatthours
2017-12-01,59944,"Conetoe II Solar, LLC",SUN,Solar,NC,North Carolina,PV,9487.34,9496.22,megawatthours,megawatthours
2017-12-01,60143,Peak View Wind Farm,WND,Wind,CO,Colorado,ALL,19994.22,20441.09,megawatthours,megawatthours
2017-12-01,60143,Peak View Wind Farm,WND,Wind,CO,Colorado,WT,19994.22,20441.09,megawatthours,megawatthours
2017-12-01,60145,"Broadview Energy JN, LLC",WND,Wind,NM,New Mexico,ALL,58456.0,60913.0,megawatthours,megawatthours
2017-12-01,60145,"Broadview Energy JN, LLC",WND,Wind,NM,New Mexico,WT,58456.0,60913.0,megawatthours,megawatthours
2017-12-01,60146,"Cohen Farm Solar, LLC",SUN,Solar,NC,North Carolina,ALL,564.11,565.23,megawatthours,megawatthours
2017-12-01,60146,"Cohen Farm Solar, LLC",SUN,Solar,NC,North Carolina,PV,564.11,565.23,megawatthours,megawatthours
2017-12-01,60147,"Floyd Solar, LLC",SUN,Solar,NC,North Carolina,ALL,568.11,569.28,megawatthours,megawatthours
2017-12-01,60147,"Floyd Solar, LLC",SUN,Solar,NC,North Carolina,PV,568.11,569.28,megawatthours,megawatthours
2017-12-01,60149,"Innovative Solar 43, LLC",SUN,Solar,NC,North Carolina,ALL,4334.0,4343.0,megawatthours,megawatthours
2017-12-01,60149,"Innovative Solar 43, LLC",SUN,Solar,NC,North Carolina,PV,4334.0,4343.0,megawatthours,megawatthours
2017-12-01,60150,Cornell Geneva Solar Farm,SUN,Solar,NY,New York,ALL,133.17,133.71,megawatthours,megawatthours
2017-12-01,60150,Cornell Geneva Solar Farm,SUN,Solar,NY,New York,PV,133.17,133.71,megawatthours,megawatthours
2017-12-01,60151,Building F,SUN,Solar,CA,California,ALL,129.17,129.17,megawatthours,megawatthours
2017-12-01,60151,Building F,SUN,Solar,CA,California,PV,129.17,129.17,megawatthours,megawatthours
2017-12-01,60152,"Broadview Energy KW, LLC",WND,Wind,NM,New Mexico,ALL,25727.0,26749.0,megawatthours,megawatthours
2017-10-01,10823,Deer Island Treatment Plant,SUN,Solar,MA,Massachusetts,ALL,62.37,63.0,megawatthours,megawatthours
2017-10-01,10823,Deer Island Treatment Plant,WND,Wind,MA,Massachusetts,ALL,180.18,182.0,megawatthours,megawatthours
2017-12-01,61201,"OR Solar 3, LLC",SUN,Solar,OR,Oregon,ALL,41.0,42.0,megawatthours,megawatthours
2017-12-01,61201,"OR Solar 3, LLC",SUN,Solar,OR,Oregon,PV,41.0,42.0,megawatthours,megawatthours
2017-12-01,61203,"Lahr 1, LLC",SUN,Solar,MN,Minnesota,ALL,13.82,13.82,megawatthours,megawatthours
2017-12-01,61203,"Lahr 1, LLC",SUN,Solar,MN,Minnesota,PV,13.82,13.82,megawatthours,megawatthours
2017-12-01,61205,Bandera Electric Coop PV,SUN,Solar,TX,Texas,ALL,153.77,153.77,megawatthours,megawatthours
2017-12-01,61205,Bandera Electric Coop PV,SUN,Solar,TX,Texas,PV,153.77,153.77,megawatthours,megawatthours
2017-12-01,61206,Onyx - Allen Harim,SUN,Solar,DE,Delaware,ALL,85.5,85.64,megawatthours,megawatthours
2017-12-01,61206,Onyx - Allen Harim,SUN,Solar,DE,Delaware,PV,85.5,85.64,megawatthours,megawatthours
2017-12-01,61208,Gulfport Naval Base CSG PV System,SUN,Solar,MS,Mississippi,ALL,420.33,420.33,megawatthours,megawatthours
2017-12-01,61208,Gulfport Naval Base CSG PV System,SUN,Solar,MS,Mississippi,PV,420.33,420.33,megawatthours,megawatthours
2017-12-01,61209,Sacramento Regional County Sanitation PV,SUN,Solar,CA,California,ALL,0.0,0.0,megawatthours,megawatthours
2017-12-01,61209,Sacramento Regional County Sanitation PV,SUN,Solar,CA,California,PV,0.0,0.0,megawatthours,megawatthours
2017-12-01,61210,Finger Lakes Solar I,SUN,Solar,NY,New York,ALL,162.13,162.55,megawatthours,megawatthours
2017-12-01,61210,Finger Lakes Solar I,SUN,Solar,NY,New York,PV,162.13,162.55,megawatthours,megawatthours
2017-12-01,61211,IKEA Memphis 508,SUN,Solar,TN,Tennessee,ALL,103.63,103.63,megawatthours,megawatthours
2017-12-01,61211,IKEA Memphis 508,SUN,Solar,TN,Tennessee,PV,103.63,103.63,megawatthours,megawatthours
2017-12-01,59253,Wildwood Solar II,SUN,Solar,CA,California,PV,2094.15,2100.26,megawatthours,megawatthours
2017-12-01,59262,Lancaster Little Rock,SUN,Solar,CA,California,ALL,665.34,667.31,megawatthours,megawatthours
2017-12-01,59262,Lancaster Little Rock,SUN,Solar,CA,California,PV,665.34,667.31,megawatthours,megawatthours
2017-12-01,59265,Merced Solar LLC,SUN,Solar,CA,California,ALL,173.94,174.82,megawatthours,megawatthours
2017-12-01,59265,Merced Solar LLC,SUN,Solar,CA,California,PV,173.94,174.82,megawatthours,megawatthours
2017-12-01,59267,Mission Solar LLC,SUN,Solar,CA,California,ALL,173.94,174.82,megawatthours,megawatthours
2017-12-01,59267,Mission Solar LLC,SUN,Solar,CA,California,PV,173.94,174.82,megawatthours,megawatthours
2017-12-01,59268,Hollister Solar LLC,SUN,Solar,CA,California,ALL,192.75,193.73,megawatthours,megawatthours
2017-12-01,59268,Hollister Solar LLC,SUN,Solar,CA,California,PV,192.75,193.73,megawatthours,megawatthours
2017-12-01,59269,Victor Mesa Linda B2,SUN,Solar,CA,California,ALL,191.61,192.18,megawatthours,megawatthours
2017-12-01,59269,Victor Mesa Linda B2,SUN,Solar,CA,California,PV,191.61,192.18,megawatthours,megawatthours
2017-12-01,59270,Victor Mesa Linda C2,SUN,Solar,CA,California,ALL,191.19,191.81,megawatthours,megawatthours
2017-12-01,59270,Victor Mesa Linda C2,SUN,Solar,CA,California,PV,191.19,191.81,megawatthours,megawatthours
2017-12-01,59485,"265 Pleasant Solar NG, LLC",SUN,Solar,MA,Massachusetts,ALL,49.9,49.9,megawatthours,megawatthours
2017-12-01,59485,"265 Pleasant Solar NG, LLC",SUN,Solar,MA,Massachusetts,PV,49.9,49.9,megawatthours,megawatthours
2017-12-01,58102,Foundation Cemex BMQ,WND,Wind,CA,California,ALL,69.75,70.09,megawatthours,megawatthours
2017-12-01,58102,Foundation Cemex BMQ,WND,Wind,CA,California,WT,69.75,70.09,megawatthours,megawatthours
2017-12-01,58103,Heritage Garden Wind Farm I LLC,WND,Wind,MI,Michigan,ALL,8468.13,8676.57,megawatthours,megawatthours
2017-12-01,58103,Heritage Garden Wind Farm I LLC,WND,Wind,MI,Michigan,WT,8468.13,8676.57,megawatthours,megawatthours
2017-12-01,58104,Foundation Superior Farms,WND,Wind,CA,California,ALL,89.0,92.0,megawatthours,megawatthours
2017-12-01,58104,Foundation Superior Farms,WND,Wind,CA,California,WT,89.0,92.0,megawatthours,megawatthours
2017-12-01,58105,Foundation Wal-Mart Red Bluff,WND,Wind,CA,California,ALL,160.0,162.0,megawatthours,megawatthours
2017-12-01,58105,Foundation Wal-Mart Red Bluff,WND,Wind,CA,California,WT,160.0,162.0,megawatthours,megawatthours
2017-12-01,58106,Meadow Creek Project Company,WND,Wind,ID,Idaho,ALL,34055.0,34158.58,megawatthours,megawatthours
2017-12-01,58106,Meadow Creek Project Company,WND,Wind,ID,Idaho,WT,34055.0,34158.58,megawatthours,megawatthours
2017-12-01,58248,Pierce College,SUN,Solar,CA,California,ALL,130.31,130.31,megawatthours,megawatthours
2017-12-01,58248,Pierce College,SUN,Solar,CA,California,PV,130.31,130.31,megawatthours,megawatthours
2017-12-01,58249,VA Sepulveda Ambulatory Care Center,SUN,Solar,CA,California,ALL,267.77,267.77,megawatthours,megawatthours
2017-12-01,58249,VA Sepulveda Ambulatory Care Center,SUN,Solar,CA,California,PV,267.77,267.77,megawatthours,megawatthours
2017-12-01,58253,CBS Television City,SUN,Solar,CA,California,ALL,128.45,128.45,megawatthours,megawatthours
2017-12-01,58253,CBS Television City,SUN,Solar,CA,California,PV,128.45,128.45,megawatthours,megawatthours
2017-12-01,58450,Vinam,SUN,Solar,CA,California,ALL,195.96,195.96,megawatthours,megawatthours
2017-12-01,58450,Vinam,SUN,Solar,CA,California,PV,195.96,195.96,megawatthours,megawatthours
2017-12-01,58451,Ma,SUN,Solar,CA,California,ALL,220.57,220.57,megawatthours,megawatthours
2017-12-01,58451,Ma,SUN,Solar,CA,California,PV,220.57,220.57,megawatthours,megawatthours
2017-12-01,58452,Horn,SUN,Solar,CA,California,ALL,220.93,220.93,megawatthours,megawatthours
2017-12-01,58452,Horn,SUN,Solar,CA,California,PV,220.93,220.93,megawatthours,megawatthours
2017-12-01,58453,Dixon Dairy Road Solar,SUN,Solar,NC,North Carolina,ALL,390.27,391.94,megawatthours,megawatthours
2017-12-01,58453,Dixon Dairy Road Solar,SUN,Solar,NC,North Carolina,PV,390.27,391.94,megawatthours,megawatthours
2017-12-01,58454,Watts 3115,SUN,Solar,CA,California,ALL,211.81,211.81,megawatthours,megawatthours
2017-12-01,58454,Watts 3115,SUN,Solar,CA,California,PV,211.81,211.81,megawatthours,megawatthours
2017-12-01,58456,Cumberland Rose,WND,Wind,IA,Iowa,ALL,606.54,606.54,megawatthours,megawatthours
2017-12-01,58456,Cumberland Rose,WND,Wind,IA,Iowa,WT,606.54,606.54,megawatthours,megawatthours
2017-12-01,58457,Fontanelle,WND,Wind,IA,Iowa,ALL,598.17,598.17,megawatthours,megawatthours
2017-12-01,58457,Fontanelle,WND,Wind,IA,Iowa,WT,598.17,598.17,megawatthours,megawatthours
2017-12-01,58458,Greenfield Wind,WND,Wind,IA,Iowa,ALL,582.39,582.39,megawatthours,megawatthours
2017-12-01,58458,Greenfield Wind,WND,Wind,IA,Iowa,WT,582.39,582.39,megawatthours,megawatthours
2017-12-01,58459,Meadow Ridge,WND,Wind,IA,Iowa,ALL,558.81,558.81,megawatthours,megawatthours
2017-12-01,58459,Meadow Ridge,WND,Wind,IA,Iowa,WT,558.81,558.81,megawatthours,megawatthours
2017-12-01,58460,Sky Volt,WND,Wind,IA,Iowa,ALL,591.53,591.53,megawatthours,megawatthours
2017-12-01,58460,Sky Volt,WND,Wind,IA,Iowa,WT,591.53,591.53,megawatthours,megawatthours
2017-12-01,58461,Wiota,WND,Wind,IA,Iowa,ALL,544.77,544.77,megawatthours,megawatthours
2017-12-01,58461,Wiota,WND,Wind,IA,Iowa,WT,544.77,544.77,megawatthours,megawatthours
2017-12-01,58462,McCoy Solar Energy Project,SUN,Solar,CA,California,ALL,38610.7,40792.1,megawatthours,megawatthours
2017-12-01,58462,McCoy Solar Energy Project,SUN,Solar,CA,California,PV,38610.7,40792.1,megawatthours,megawatthours
2017-12-01,60369,Battleboro Farm,SUN,Solar,NC,North Carolina,ALL,489.38,492.27,megawatthours,megawatthours
2017-12-01,60369,Battleboro Farm,SUN,Solar,NC,North Carolina,PV,489.38,492.27,megawatthours,megawatthours
2017-12-01,60370,"Flint Hill Solar, LLC",SUN,Solar,NC,North Carolina,ALL,535.47,537.96,megawatthours,megawatthours
2017-12-01,60370,"Flint Hill Solar, LLC",SUN,Solar,NC,North Carolina,PV,535.47,537.96,megawatthours,megawatthours
2017-12-01,60371,Legoland Solar,SUN,Solar,FL,Florida,ALL,140.58,140.58,megawatthours,megawatthours
2017-12-01,60371,Legoland Solar,SUN,Solar,FL,Florida,PV,140.58,140.58,megawatthours,megawatthours
2017-12-01,60372,Lamesa Solar,SUN,Solar,TX,Texas,ALL,12118.0,12118.0,megawatthours,megawatthours
2017-12-01,60372,Lamesa Solar,SUN,Solar,TX,Texas,PV,12118.0,12118.0,megawatthours,megawatthours
2017-12-01,60375,ILR Landfill,SUN,Solar,NJ,New Jersey,ALL,388.1,391.82,megawatthours,megawatthours
2017-12-01,60375,ILR Landfill,SUN,Solar,NJ,New Jersey,PV,388.1,391.82,megawatthours,megawatthours
2017-12-01,60378,NHA at Mansfield NJ,SUN,Solar,NJ,New Jersey,ALL,313.15,406.67,megawatthours,megawatthours
2017-12-01,60378,NHA at Mansfield NJ,SUN,Solar,NJ,New Jersey,PV,313.15,406.67,megawatthours,megawatthours
2017-12-01,60380,"Shoe Creek Solar, LLC",SUN,Solar,NC,North Carolina,ALL,0.0,0.0,megawatthours,megawatthours
2017-12-01,60380,"Shoe Creek Solar, LLC",SUN,Solar,NC,North Carolina,PV,0.0,0.0,megawatthours,megawatthours
2017-12-01,60381,Sulphur Springs,SUN,Solar,AZ,Arizona,ALL,2556.54,2556.54,megawatthours,megawatthours
2017-12-01,60381,Sulphur Springs,SUN,Solar,AZ,Arizona,PV,2556.54,2556.54,megawatthours,megawatthours
2017-12-01,60383,Monroe Solar Facility,SUN,Solar,NC,North Carolina,ALL,6183.0,6183.0,megawatthours,megawatthours
2017-12-01,60383,Monroe Solar Facility,SUN,Solar,NC,North Carolina,PV,6183.0,6183.0,megawatthours,megawatthours
2017-12-01,60384,Hertford Solar Farm,SUN,Solar,NC,North Carolina,ALL,446.52,452.29,megawatthours,megawatthours
2017-12-01,60384,Hertford Solar Farm,SUN,Solar,NC,North Carolina,PV,446.52,452.29,megawatthours,megawatthours
2017-12-01,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,21965.0,21965.0,megawatthours,megawatthours
2017-12-01,60582,CoTAL Solar Farm,SUN,Solar,FL,Florida,ALL,3005.0,3023.0,megawatthours,megawatthours
2017-12-01,60582,CoTAL Solar Farm,SUN,Solar,FL,Florida,PV,3005.0,3023.0,megawatthours,megawatthours
2017-12-01,60583,LaFayette Solar Farm,SUN,Solar,AL,Alabama,ALL,5773.0,5878.0,megawatthours,megawatthours
2017-12-01,60583,LaFayette Solar Farm,SUN,Solar,AL,Alabama,PV,5773.0,5878.0,megawatthours,megawatthours
2017-12-01,60584,Oceana Solar,SUN,Solar,VA,Virginia,ALL,943.0,952.53,megawatthours,megawatthours
2017-12-01,60584,Oceana Solar,SUN,Solar,VA,Virginia,PV,943.0,952.53,megawatthours,megawatthours
2017-12-01,60585,Mount Vernon Solar,SUN,Solar,GA,Georgia,ALL,83.44,83.44,megawatthours,megawatthours
2017-12-01,60585,Mount Vernon Solar,SUN,Solar,GA,Georgia,PV,83.44,83.44,megawatthours,megawatthours
2017-12-01,60586,Pleasant Valley Solar,SUN,Solar,GA,Georgia,ALL,219.21,219.21,megawatthours,megawatthours
2017-12-01,60586,Pleasant Valley Solar,SUN,Solar,GA,Georgia,PV,219.21,219.21,megawatthours,megawatthours
2017-12-01,60587,Kelly Creek Wind Project,WND,Wind,IL,Illinois,ALL,68470.0,71491.0,megawatthours,megawatthours
2017-12-01,60587,Kelly Creek Wind Project,WND,Wind,IL,Illinois,WT,68470.0,71491.0,megawatthours,megawatthours
2017-12-01,60590,"Golden Fields Solar I, LLC",SUN,Solar,CA,California,ALL,7998.0,8060.0,megawatthours,megawatthours
2017-12-01,60590,"Golden Fields Solar I, LLC",SUN,Solar,CA,California,PV,7998.0,8060.0,megawatthours,megawatthours
2017-12-01,60591,"Solar Star California, XLI, LLC",SUN,Solar,CA,California,ALL,7771.0,7819.0,megawatthours,megawatthours
2017-12-01,60591,"Solar Star California, XLI, LLC",SUN,Solar,CA,California,PV,7771.0,7819.0,megawatthours,megawatthours
2017-12-01,60592,Rush Springs Wind,WND,Wind,OK,Oklahoma,ALL,79248.0,80585.0,megawatthours,megawatthours
2017-12-01,60592,Rush Springs Wind,WND,Wind,OK,Oklahoma,WT,79248.0,80585.0,megawatthours,megawatthours
2017-12-01,60597,Wayne Solar III LLC,SUN,Solar,NC,North Carolina,ALL,502.1,504.71,megawatthours,megawatthours
2017-12-01,60597,Wayne Solar III LLC,SUN,Solar,NC,North Carolina,PV,502.1,504.71,megawatthours,megawatthours
2017-12-01,60598,Wayne Solar II LLC,SUN,Solar,NC,North Carolina,ALL,508.37,511.2,megawatthours,megawatthours
2017-12-01,60598,Wayne Solar II LLC,SUN,Solar,NC,North Carolina,PV,508.37,511.2,megawatthours,megawatthours
2017-12-01,60599,Duplin Solar I LLC (160 Houston Lane),SUN,Solar,NC,North Carolina,ALL,504.82,507.31,megawatthours,megawatthours
2017-12-01,60599,Duplin Solar I LLC (160 Houston Lane),SUN,Solar,NC,North Carolina,PV,504.82,507.31,megawatthours,megawatthours
2017-10-01,10439,SEGS III,SUN,Solar,CA,California,ALL,2616.0,2779.0,megawatthours,megawatthours
2017-10-01,10439,SEGS III,SUN,Solar,CA,California,ST,2616.0,2779.0,megawatthours,megawatthours
2017-10-01,10440,SEGS IV,SUN,Solar,CA,California,ALL,2957.0,3220.0,megawatthours,megawatthours
2017-10-01,10440,SEGS IV,SUN,Solar,CA,California,ST,2957.0,3220.0,megawatthours,megawatthours
2017-10-01,10441,SEGS V,SUN,Solar,CA,California,ALL,3119.0,3415.0,megawatthours,megawatthours
2017-12-01,59470,Cornell Snyder Road Solar Array,SUN,Solar,NY,New York,PV,85.93,86.68,megawatthours,megawatthours
2017-12-01,59472,Ft. Churchill PV,SUN,Solar,NV,Nevada,ALL,2091.0,2091.0,megawatthours,megawatthours
2017-12-01,59472,Ft. Churchill PV,SUN,Solar,NV,Nevada,PV,2091.0,2091.0,megawatthours,megawatthours
2017-12-01,59473,Apple Campus 2 PV,SUN,Solar,CA,California,ALL,280.11,280.11,megawatthours,megawatthours
2017-12-01,59473,Apple Campus 2 PV,SUN,Solar,CA,California,PV,280.11,280.11,megawatthours,megawatthours
2017-12-01,59474,Apple Data Center PV3,SUN,Solar,NC,North Carolina,ALL,2035.64,2040.36,megawatthours,megawatthours
2017-12-01,59474,Apple Data Center PV3,SUN,Solar,NC,North Carolina,PV,2035.64,2040.36,megawatthours,megawatthours
2017-12-01,59475,Palo Duro Wind,WND,Wind,TX,Texas,ALL,98138.0,99927.0,megawatthours,megawatthours
2017-12-01,59475,Palo Duro Wind,WND,Wind,TX,Texas,WT,98138.0,99927.0,megawatthours,megawatthours
2017-12-01,59476,Clarendon Solar Farm,SUN,Solar,VT,Vermont,ALL,103.44,103.44,megawatthours,megawatthours
2017-12-01,59476,Clarendon Solar Farm,SUN,Solar,VT,Vermont,PV,103.44,103.44,megawatthours,megawatthours
2017-12-01,61243,Old Wardour Solar,SUN,Solar,MA,Massachusetts,ALL,255.63,255.63,megawatthours,megawatthours
2017-12-01,61243,Old Wardour Solar,SUN,Solar,MA,Massachusetts,PV,255.63,255.63,megawatthours,megawatthours
2017-12-01,61244,Shuman Solar,SUN,Solar,MA,Massachusetts,ALL,83.59,83.59,megawatthours,megawatthours
2017-12-01,61244,Shuman Solar,SUN,Solar,MA,Massachusetts,PV,83.59,83.59,megawatthours,megawatthours
2017-12-01,61245,Vuelta Solar,SUN,Solar,MA,Massachusetts,ALL,255.63,255.63,megawatthours,megawatthours
2017-12-01,61245,Vuelta Solar,SUN,Solar,MA,Massachusetts,PV,255.63,255.63,megawatthours,megawatthours
2017-12-01,61246,ACE-Stanton PV,SUN,Solar,FL,Florida,ALL,530.0,531.34,megawatthours,megawatthours
2017-12-01,61246,ACE-Stanton PV,SUN,Solar,FL,Florida,PV,530.0,531.34,megawatthours,megawatthours
2017-12-01,61247,ACE-Stanton A PV,SUN,Solar,FL,Florida,ALL,444.0,445.16,megawatthours,megawatthours
2017-12-01,61247,ACE-Stanton A PV,SUN,Solar,FL,Florida,PV,444.0,445.16,megawatthours,megawatthours
2017-12-01,61248,Glopak Solar PV Power Plant,SUN,Solar,NJ,New Jersey,ALL,45.28,45.28,megawatthours,megawatthours
2017-12-01,61248,Glopak Solar PV Power Plant,SUN,Solar,NJ,New Jersey,PV,45.28,45.28,megawatthours,megawatthours
2017-12-01,61249,Westmont 300A,SUN,Solar,CA,California,ALL,208.93,208.93,megawatthours,megawatthours
2017-12-01,61249,Westmont 300A,SUN,Solar,CA,California,PV,208.93,208.93,megawatthours,megawatthours
2017-12-01,59719,Charlotte Solar LLC VT,SUN,Solar,VT,Vermont,ALL,107.05,109.23,megawatthours,megawatthours
2017-12-01,59719,Charlotte Solar LLC VT,SUN,Solar,VT,Vermont,PV,107.05,109.23,megawatthours,megawatthours
2017-12-01,59722,Seville 1,SUN,Solar,CA,California,ALL,3198.5,3198.5,megawatthours,megawatthours
2017-12-01,59722,Seville 1,SUN,Solar,CA,California,PV,3198.5,3198.5,megawatthours,megawatthours
2017-12-01,59723,Seville 2,SUN,Solar,CA,California,ALL,4770.16,4770.16,megawatthours,megawatthours
2017-12-01,59723,Seville 2,SUN,Solar,CA,California,PV,4770.16,4770.16,megawatthours,megawatthours
2017-12-01,59724,Scituate Wind,WND,Wind,MA,Massachusetts,ALL,410.22,411.43,megawatthours,megawatthours
2017-12-01,59724,Scituate Wind,WND,Wind,MA,Massachusetts,WT,410.22,411.43,megawatthours,megawatthours
2017-12-01,59725,Fairhaven Wind,WND,Wind,MA,Massachusetts,ALL,630.4,632.38,megawatthours,megawatthours
2017-12-01,59725,Fairhaven Wind,WND,Wind,MA,Massachusetts,WT,630.4,632.38,megawatthours,megawatthours
2017-12-01,59729,Macon Solar Power Project,SUN,Solar,MO,Missouri,ALL,208.0,210.0,megawatthours,megawatthours
2017-12-01,59729,Macon Solar Power Project,SUN,Solar,MO,Missouri,PV,208.0,210.0,megawatthours,megawatthours
2017-12-01,59730,SEPV 18,SUN,Solar,CA,California,ALL,295.49,296.27,megawatthours,megawatthours
2017-12-01,59730,SEPV 18,SUN,Solar,CA,California,PV,295.49,296.27,megawatthours,megawatthours
2017-10-01,52161,Terra-Gen 251 Wind LLC,WND,Wind,CA,California,ALL,1521.74,1521.74,megawatthours,megawatthours
2017-10-01,52161,Terra-Gen 251 Wind LLC,WND,Wind,CA,California,WT,1521.74,1521.74,megawatthours,megawatthours
2017-12-01,59945,"Granite Mountain Solar West, LLC",SUN,Solar,UT,Utah,ALL,6601.76,6601.76,megawatthours,megawatthours
2017-12-01,59945,"Granite Mountain Solar West, LLC",SUN,Solar,UT,Utah,PV,6601.76,6601.76,megawatthours,megawatthours
2017-12-01,59946,"Granite Mountain Solar East, LLC",SUN,Solar,UT,Utah,ALL,10765.73,10765.73,megawatthours,megawatthours
2017-12-01,59946,"Granite Mountain Solar East, LLC",SUN,Solar,UT,Utah,PV,10765.73,10765.73,megawatthours,megawatthours
2017-12-01,59947,SR Camden,SUN,Solar,AR,Arkansas,ALL,953.0,953.0,megawatthours,megawatthours
2017-12-01,59947,SR Camden,SUN,Solar,AR,Arkansas,PV,953.0,953.0,megawatthours,megawatthours
2017-12-01,59948,Bakersfield 111,SUN,Solar,CA,California,ALL,170.73,171.61,megawatthours,megawatthours
2017-12-01,59948,Bakersfield 111,SUN,Solar,CA,California,PV,170.73,171.61,megawatthours,megawatthours
2017-12-01,59950,Yadkinville Solar,SUN,Solar,NC,North Carolina,ALL,366.73,368.12,megawatthours,megawatthours
2017-12-01,59950,Yadkinville Solar,SUN,Solar,NC,North Carolina,PV,366.73,368.12,megawatthours,megawatthours
2017-12-01,59954,Osceola Solar Facility,SUN,Solar,FL,Florida,ALL,324.31,324.31,megawatthours,megawatthours
2017-12-01,59954,Osceola Solar Facility,SUN,Solar,FL,Florida,PV,324.31,324.31,megawatthours,megawatthours
2017-12-01,59955,Smithfield,SUN,Solar,NC,North Carolina,ALL,196.39,197.16,megawatthours,megawatthours
2017-12-01,59955,Smithfield,SUN,Solar,NC,North Carolina,PV,196.39,197.16,megawatthours,megawatthours
2017-12-01,59956,ESA Selma,SUN,Solar,NC,North Carolina,ALL,179.17,179.95,megawatthours,megawatthours
2017-12-01,59956,ESA Selma,SUN,Solar,NC,North Carolina,PV,179.17,179.95,megawatthours,megawatthours
2017-12-01,59958,Milford 2,SUN,Solar,UT,Utah,ALL,336.25,336.25,megawatthours,megawatthours
2017-12-01,59958,Milford 2,SUN,Solar,UT,Utah,PV,336.25,336.25,megawatthours,megawatthours
2017-12-01,60152,"Broadview Energy KW, LLC",WND,Wind,NM,New Mexico,WT,25727.0,26749.0,megawatthours,megawatthours
